clip_id,video_path,label,manipulation_type,method,source,target1,target2,race,gender,leading_silence_sec
C__id01661__00059_id00371_t20i0HtPwW0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01661\00059_id00371_t20i0HtPwW0.mp4,1,FakeVideo-RealAudio,fsgan,id01661,id00371,-,African,women,0.0
C__id01661__00059_id01783_WBUM0bHzWNA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01661\00059_id01783_WBUM0bHzWNA.mp4,1,FakeVideo-RealAudio,fsgan,id01661,id01783,-,African,women,0.0
C__id01661__00059_id01907_LBcRkuRq0uY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01661\00059_id01907_LBcRkuRq0uY.mp4,1,FakeVideo-RealAudio,fsgan,id01661,id01907,-,African,women,0.0
C__id01661__00059_id02071_cHuDh9F87vA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01661\00059_id02071_cHuDh9F87vA.mp4,1,FakeVideo-RealAudio,fsgan,id01661,id02071,-,African,women,0.0
C__id01661__00059_id04055_0qrzF4HLXHY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01661\00059_id04055_0qrzF4HLXHY.mp4,1,FakeVideo-RealAudio,fsgan,id01661,id04055,-,African,women,0.0
C__id01661__00059_id04939_i4v2cXo9HIQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01661\00059_id04939_i4v2cXo9HIQ.mp4,1,FakeVideo-RealAudio,fsgan,id01661,id04939,-,African,women,0.0
C__id01661__00059_id05252_CMxIX3absYM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01661\00059_id05252_CMxIX3absYM.mp4,1,FakeVideo-RealAudio,fsgan,id01661,id05252,-,African,women,0.0
C__id01783__00015_id01661_SdP_Monh-_4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01783\00015_id01661_SdP_Monh-_4.mp4,1,FakeVideo-RealAudio,fsgan,id01783,id01661,Monh-,African,women,0.0
C__id01783__00015_id01907_LBcRkuRq0uY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01783\00015_id01907_LBcRkuRq0uY.mp4,1,FakeVideo-RealAudio,fsgan,id01783,id01907,-,African,women,0.0
C__id01783__00015_id02071_cHuDh9F87vA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01783\00015_id02071_cHuDh9F87vA.mp4,1,FakeVideo-RealAudio,fsgan,id01783,id02071,-,African,women,0.0
C__id01783__00015_id03658_8Wtu9VXKqjY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01783\00015_id03658_8Wtu9VXKqjY.mp4,1,FakeVideo-RealAudio,fsgan,id01783,id03658,-,African,women,0.0
C__id01783__00015_id03747_wQOOhZvnrq4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01783\00015_id03747_wQOOhZvnrq4.mp4,1,FakeVideo-RealAudio,fsgan,id01783,id03747,-,African,women,0.0
C__id01783__00015_id04689_0YqK1ksKjLg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01783\00015_id04689_0YqK1ksKjLg.mp4,1,FakeVideo-RealAudio,fsgan,id01783,id04689,-,African,women,0.0
C__id01783__00015_id05231_wfbM5puT6eQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01783\00015_id05231_wfbM5puT6eQ.mp4,1,FakeVideo-RealAudio,fsgan,id01783,id05231,-,African,women,0.0
C__id01838__00126_id00707_feeHCIlo6jg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01838\00126_id00707_feeHCIlo6jg.mp4,1,FakeVideo-RealAudio,fsgan,id01838,id00707,-,African,women,0.0
C__id01838__00126_id01532_XnlWp_s_f7Q,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01838\00126_id01532_XnlWp_s_f7Q.mp4,1,FakeVideo-RealAudio,fsgan,id01838,id01532,f7Q.mp4,African,women,0.0
C__id01838__00126_id02071_cHuDh9F87vA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01838\00126_id02071_cHuDh9F87vA.mp4,1,FakeVideo-RealAudio,fsgan,id01838,id02071,-,African,women,0.0
C__id01838__00126_id02301_WdVa7Mp3brI,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01838\00126_id02301_WdVa7Mp3brI.mp4,1,FakeVideo-RealAudio,fsgan,id01838,id02301,-,African,women,0.0
C__id01838__00126_id03103_wiCYm3THQPw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01838\00126_id03103_wiCYm3THQPw.mp4,1,FakeVideo-RealAudio,fsgan,id01838,id03103,-,African,women,0.0
C__id01838__00126_id03569_YO0EpPm9p-8,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01838\00126_id03569_YO0EpPm9p-8.mp4,1,FakeVideo-RealAudio,fsgan,id01838,id03569,-,African,women,0.0
C__id01838__00126_id05106_ZnnDdjlABM4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01838\00126_id05106_ZnnDdjlABM4.mp4,1,FakeVideo-RealAudio,fsgan,id01838,id05106,-,African,women,0.0
C__id01838__00126_id05235_ASy8lP3SRtw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01838\00126_id05235_ASy8lP3SRtw.mp4,1,FakeVideo-RealAudio,fsgan,id01838,id05235,-,African,women,0.0
C__id01907__00148_id00220_WlHLlTQKj8g,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id00220_WlHLlTQKj8g.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id00220,-,African,women,0.0
C__id01907__00148_id00371_t20i0HtPwW0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id00371_t20i0HtPwW0.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id00371,-,African,women,0.0
C__id01907__00148_id00829_aMEvVaUBq2Y,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id00829_aMEvVaUBq2Y.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id00829,-,African,women,0.0
C__id01907__00148_id00832_Jr4-dXRChME,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id00832_Jr4-dXRChME.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id00832,-,African,women,0.0
C__id01907__00148_id01532_XnlWp_s_f7Q,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id01532_XnlWp_s_f7Q.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id01532,f7Q.mp4,African,women,0.0
C__id01907__00148_id04705_ziJ9JsYr4R0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id04705_ziJ9JsYr4R0.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id04705,-,African,women,0.0
C__id01907__00148_id05235_ASy8lP3SRtw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id05235_ASy8lP3SRtw.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id05235,-,African,women,0.0
C__id01907__00148_id05252_CMxIX3absYM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01907\00148_id05252_CMxIX3absYM.mp4,1,FakeVideo-RealAudio,fsgan,id01907,id05252,-,African,women,0.0
C__id02071__00195_id00359_RZMQan-7me4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02071\00195_id00359_RZMQan-7me4.mp4,1,FakeVideo-RealAudio,fsgan,id02071,id00359,-,African,women,0.0
C__id02071__00195_id00460_9sVM1Crx1FA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02071\00195_id00460_9sVM1Crx1FA.mp4,1,FakeVideo-RealAudio,fsgan,id02071,id00460,-,African,women,0.0
C__id02071__00195_id01661_SdP_Monh-_4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02071\00195_id01661_SdP_Monh-_4.mp4,1,FakeVideo-RealAudio,fsgan,id02071,id01661,Monh-,African,women,0.0
C__id02071__00195_id01783_WBUM0bHzWNA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02071\00195_id01783_WBUM0bHzWNA.mp4,1,FakeVideo-RealAudio,fsgan,id02071,id01783,-,African,women,0.0
C__id02071__00195_id01838_q_lUk55OrL0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02071\00195_id01838_q_lUk55OrL0.mp4,1,FakeVideo-RealAudio,fsgan,id02071,id01838,-,African,women,0.0
C__id02071__00195_id02617_4EZjRXC4fLk,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02071\00195_id02617_4EZjRXC4fLk.mp4,1,FakeVideo-RealAudio,fsgan,id02071,id02617,-,African,women,0.0
C__id02071__00195_id03658_8Wtu9VXKqjY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02071\00195_id03658_8Wtu9VXKqjY.mp4,1,FakeVideo-RealAudio,fsgan,id02071,id03658,-,African,women,0.0
C__id02071__00195_id04245_nQD_PRlBDyw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02071\00195_id04245_nQD_PRlBDyw.mp4,1,FakeVideo-RealAudio,fsgan,id02071,id04245,-,African,women,0.0
C__id02301__00092_id00829_aMEvVaUBq2Y,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id00829_aMEvVaUBq2Y.mp4,1,FakeVideo-RealAudio,fsgan,id02301,id00829,-,African,women,0.16
C__id02301__00092_id00832_Jr4-dXRChME,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id00832_Jr4-dXRChME.mp4,1,FakeVideo-RealAudio,fsgan,id02301,id00832,-,African,women,0.16
C__id02301__00092_id01532_XnlWp_s_f7Q,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id01532_XnlWp_s_f7Q.mp4,1,FakeVideo-RealAudio,fsgan,id02301,id01532,f7Q.mp4,African,women,0.16
C__id02301__00092_id01838_q_lUk55OrL0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id01838_q_lUk55OrL0.mp4,1,FakeVideo-RealAudio,fsgan,id02301,id01838,-,African,women,0.16
C__id02301__00092_id01907_LBcRkuRq0uY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id01907_LBcRkuRq0uY.mp4,1,FakeVideo-RealAudio,fsgan,id02301,id01907,-,African,women,0.16
C__id02301__00092_id03656_draVIyyqLtk,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id03656_draVIyyqLtk.mp4,1,FakeVideo-RealAudio,fsgan,id02301,id03656,-,African,women,0.16
C__id02301__00092_id04689_0YqK1ksKjLg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id04689_0YqK1ksKjLg.mp4,1,FakeVideo-RealAudio,fsgan,id02301,id04689,-,African,women,0.16
C__id02301__00092_id04736__D2k4fMhEfQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02301\00092_id04736__D2k4fMhEfQ.mp4,1,FakeVideo-RealAudio,fsgan,id02301,id04736,-,African,women,0.16
C__id02508__00083_id00371_t20i0HtPwW0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id00371_t20i0HtPwW0.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id00371,-,African,women,0.0
C__id02508__00083_id00832_Jr4-dXRChME,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id00832_Jr4-dXRChME.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id00832,-,African,women,0.0
C__id02508__00083_id01532_XnlWp_s_f7Q,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id01532_XnlWp_s_f7Q.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id01532,f7Q.mp4,African,women,0.0
C__id02508__00083_id02721_rwNm8RKL47Y,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id02721_rwNm8RKL47Y.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id02721,-,African,women,0.0
C__id02508__00083_id02824_glBy_mYcXZw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id02824_glBy_mYcXZw.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id02824,-,African,women,0.0
C__id02508__00083_id03658_8Wtu9VXKqjY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id03658_8Wtu9VXKqjY.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id03658,-,African,women,0.0
C__id02508__00083_id04376_p643JnOAGx8,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id04376_p643JnOAGx8.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id04376,-,African,women,0.0
C__id02508__00083_id05980_bbg4HtuM_jo,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id05980_bbg4HtuM_jo.mp4,1,FakeVideo-RealAudio,fsgan,id02508,id05980,-,African,women,0.0
C__id02586__00042_id00707_feeHCIlo6jg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02586\00042_id00707_feeHCIlo6jg.mp4,1,FakeVideo-RealAudio,fsgan,id02586,id00707,-,African,women,0.064
C__id02586__00042_id02948__ZEDGNWjuFE,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02586\00042_id02948__ZEDGNWjuFE.mp4,1,FakeVideo-RealAudio,fsgan,id02586,id02948,-,African,women,0.064
C__id02586__00042_id03656_draVIyyqLtk,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02586\00042_id03656_draVIyyqLtk.mp4,1,FakeVideo-RealAudio,fsgan,id02586,id03656,-,African,women,0.064
C__id02586__00042_id04055_0qrzF4HLXHY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02586\00042_id04055_0qrzF4HLXHY.mp4,1,FakeVideo-RealAudio,fsgan,id02586,id04055,-,African,women,0.064
C__id02586__00042_id04374_SWltOOZmlWM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02586\00042_id04374_SWltOOZmlWM.mp4,1,FakeVideo-RealAudio,fsgan,id02586,id04374,-,African,women,0.064
C__id02586__00042_id04437_2csrqaF55pk,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02586\00042_id04437_2csrqaF55pk.mp4,1,FakeVideo-RealAudio,fsgan,id02586,id04437,-,African,women,0.064
C__id02586__00042_id04547_3Qy2g2M47Aw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02586\00042_id04547_3Qy2g2M47Aw.mp4,1,FakeVideo-RealAudio,fsgan,id02586,id04547,-,African,women,0.064
C__id02586__00042_id04939_i4v2cXo9HIQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02586\00042_id04939_i4v2cXo9HIQ.mp4,1,FakeVideo-RealAudio,fsgan,id02586,id04939,-,African,women,0.064
C__id02617__00028_id00832_Jr4-dXRChME,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02617\00028_id00832_Jr4-dXRChME.mp4,1,FakeVideo-RealAudio,fsgan,id02617,id00832,-,African,women,0.0
C__id02617__00028_id02071_cHuDh9F87vA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02617\00028_id02071_cHuDh9F87vA.mp4,1,FakeVideo-RealAudio,fsgan,id02617,id02071,-,African,women,0.0
C__id02617__00028_id02824_glBy_mYcXZw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02617\00028_id02824_glBy_mYcXZw.mp4,1,FakeVideo-RealAudio,fsgan,id02617,id02824,-,African,women,0.0
C__id02617__00028_id03658_8Wtu9VXKqjY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02617\00028_id03658_8Wtu9VXKqjY.mp4,1,FakeVideo-RealAudio,fsgan,id02617,id03658,-,African,women,0.0
C__id02617__00028_id03713_Tef7jjuQeXE,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02617\00028_id03713_Tef7jjuQeXE.mp4,1,FakeVideo-RealAudio,fsgan,id02617,id03713,-,African,women,0.0
C__id02617__00028_id04689_0YqK1ksKjLg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02617\00028_id04689_0YqK1ksKjLg.mp4,1,FakeVideo-RealAudio,fsgan,id02617,id04689,-,African,women,0.0
C__id02617__00028_id04736__D2k4fMhEfQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02617\00028_id04736__D2k4fMhEfQ.mp4,1,FakeVideo-RealAudio,fsgan,id02617,id04736,-,African,women,0.0
C__id02617__00028_id05252_CMxIX3absYM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02617\00028_id05252_CMxIX3absYM.mp4,1,FakeVideo-RealAudio,fsgan,id02617,id05252,-,African,women,0.0
C__id02721__00424_id00371_t20i0HtPwW0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02721\00424_id00371_t20i0HtPwW0.mp4,1,FakeVideo-RealAudio,fsgan,id02721,id00371,-,African,women,0.0
C__id02721__00424_id00568_gakhcJXnJZ8,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02721\00424_id00568_gakhcJXnJZ8.mp4,1,FakeVideo-RealAudio,fsgan,id02721,id00568,-,African,women,0.0
C__id02721__00424_id02586_dEYzYDsbAeo,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02721\00424_id02586_dEYzYDsbAeo.mp4,1,FakeVideo-RealAudio,fsgan,id02721,id02586,-,African,women,0.0
C__id02721__00424_id02808_nZtvxh6Eesc,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02721\00424_id02808_nZtvxh6Eesc.mp4,1,FakeVideo-RealAudio,fsgan,id02721,id02808,-,African,women,0.0
C__id02721__00424_id02948__ZEDGNWjuFE,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02721\00424_id02948__ZEDGNWjuFE.mp4,1,FakeVideo-RealAudio,fsgan,id02721,id02948,-,African,women,0.0
C__id02721__00424_id03658_8Wtu9VXKqjY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02721\00424_id03658_8Wtu9VXKqjY.mp4,1,FakeVideo-RealAudio,fsgan,id02721,id03658,-,African,women,0.0
C__id02721__00424_id04705_ziJ9JsYr4R0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02721\00424_id04705_ziJ9JsYr4R0.mp4,1,FakeVideo-RealAudio,fsgan,id02721,id04705,-,African,women,0.0
C__id02721__00424_id05231_wfbM5puT6eQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02721\00424_id05231_wfbM5puT6eQ.mp4,1,FakeVideo-RealAudio,fsgan,id02721,id05231,-,African,women,0.0
C__id02808__00056_id00460_9sVM1Crx1FA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02808\00056_id00460_9sVM1Crx1FA.mp4,1,FakeVideo-RealAudio,fsgan,id02808,id00460,-,African,women,0.0
C__id02808__00056_id00568_gakhcJXnJZ8,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02808\00056_id00568_gakhcJXnJZ8.mp4,1,FakeVideo-RealAudio,fsgan,id02808,id00568,-,African,women,0.0
C__id02808__00056_id01838_q_lUk55OrL0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02808\00056_id01838_q_lUk55OrL0.mp4,1,FakeVideo-RealAudio,fsgan,id02808,id01838,-,African,women,0.0
C__id02808__00056_id02721_rwNm8RKL47Y,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02808\00056_id02721_rwNm8RKL47Y.mp4,1,FakeVideo-RealAudio,fsgan,id02808,id02721,-,African,women,0.0
C__id02808__00056_id03103_wiCYm3THQPw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02808\00056_id03103_wiCYm3THQPw.mp4,1,FakeVideo-RealAudio,fsgan,id02808,id03103,-,African,women,0.0
C__id02808__00056_id03713_Tef7jjuQeXE,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02808\00056_id03713_Tef7jjuQeXE.mp4,1,FakeVideo-RealAudio,fsgan,id02808,id03713,-,African,women,0.0
C__id02808__00056_id04540_9KNIjew03AQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02808\00056_id04540_9KNIjew03AQ.mp4,1,FakeVideo-RealAudio,fsgan,id02808,id04540,-,African,women,0.0
C__id02824__00130_id00832_Jr4-dXRChME,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02824\00130_id00832_Jr4-dXRChME.mp4,1,FakeVideo-RealAudio,fsgan,id02824,id00832,-,African,women,0.288
C__id02824__00130_id01661_SdP_Monh-_4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02824\00130_id01661_SdP_Monh-_4.mp4,1,FakeVideo-RealAudio,fsgan,id02824,id01661,Monh-,African,women,0.288
C__id02824__00130_id03656_draVIyyqLtk,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02824\00130_id03656_draVIyyqLtk.mp4,1,FakeVideo-RealAudio,fsgan,id02824,id03656,-,African,women,0.288
C__id02824__00130_id03747_wQOOhZvnrq4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02824\00130_id03747_wQOOhZvnrq4.mp4,1,FakeVideo-RealAudio,fsgan,id02824,id03747,-,African,women,0.288
C__id02824__00130_id04705_ziJ9JsYr4R0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02824\00130_id04705_ziJ9JsYr4R0.mp4,1,FakeVideo-RealAudio,fsgan,id02824,id04705,-,African,women,0.288
C__id02824__00130_id05231_wfbM5puT6eQ,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02824\00130_id05231_wfbM5puT6eQ.mp4,1,FakeVideo-RealAudio,fsgan,id02824,id05231,-,African,women,0.288
C__id02824__00130_id05252_CMxIX3absYM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02824\00130_id05252_CMxIX3absYM.mp4,1,FakeVideo-RealAudio,fsgan,id02824,id05252,-,African,women,0.288
C__id02838__00080_id00359_RZMQan-7me4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02838\00080_id00359_RZMQan-7me4.mp4,1,FakeVideo-RealAudio,fsgan,id02838,id00359,-,African,women,0.0
C__id02838__00080_id00568_gakhcJXnJZ8,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02838\00080_id00568_gakhcJXnJZ8.mp4,1,FakeVideo-RealAudio,fsgan,id02838,id00568,-,African,women,0.0
C__id02838__00080_id01838_q_lUk55OrL0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02838\00080_id01838_q_lUk55OrL0.mp4,1,FakeVideo-RealAudio,fsgan,id02838,id01838,-,African,women,0.0
C__id02838__00080_id01907_LBcRkuRq0uY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02838\00080_id01907_LBcRkuRq0uY.mp4,1,FakeVideo-RealAudio,fsgan,id02838,id01907,-,African,women,0.0
C__id02838__00080_id03713_Tef7jjuQeXE,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02838\00080_id03713_Tef7jjuQeXE.mp4,1,FakeVideo-RealAudio,fsgan,id02838,id03713,-,African,women,0.0
C__id02838__00080_id04374_SWltOOZmlWM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02838\00080_id04374_SWltOOZmlWM.mp4,1,FakeVideo-RealAudio,fsgan,id02838,id04374,-,African,women,0.0
C__id02838__00080_id04689_0YqK1ksKjLg,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02838\00080_id04689_0YqK1ksKjLg.mp4,1,FakeVideo-RealAudio,fsgan,id02838,id04689,-,African,women,0.0
C__id02838__00080_id05235_ASy8lP3SRtw,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02838\00080_id05235_ASy8lP3SRtw.mp4,1,FakeVideo-RealAudio,fsgan,id02838,id05235,-,African,women,0.0
C__id02948__00298_id02586_dEYzYDsbAeo,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02948\00298_id02586_dEYzYDsbAeo.mp4,1,FakeVideo-RealAudio,fsgan,id02948,id02586,-,African,women,0.0
C__id02948__00298_id03569_YO0EpPm9p-8,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02948\00298_id03569_YO0EpPm9p-8.mp4,1,FakeVideo-RealAudio,fsgan,id02948,id03569,-,African,women,0.0
C__id02948__00298_id03656_draVIyyqLtk,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02948\00298_id03656_draVIyyqLtk.mp4,1,FakeVideo-RealAudio,fsgan,id02948,id03656,-,African,women,0.0
C__id02948__00298_id03658_8Wtu9VXKqjY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02948\00298_id03658_8Wtu9VXKqjY.mp4,1,FakeVideo-RealAudio,fsgan,id02948,id03658,-,African,women,0.0
C__id02948__00298_id04820_64ybrA1atlM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02948\00298_id04820_64ybrA1atlM.mp4,1,FakeVideo-RealAudio,fsgan,id02948,id04820,-,African,women,0.0
C__id02948__00298_id05106_ZnnDdjlABM4,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02948\00298_id05106_ZnnDdjlABM4.mp4,1,FakeVideo-RealAudio,fsgan,id02948,id05106,-,African,women,0.0
C__id02948__00298_id05252_CMxIX3absYM,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02948\00298_id05252_CMxIX3absYM.mp4,1,FakeVideo-RealAudio,fsgan,id02948,id05252,-,African,women,0.0
C__id03103__00130_id00460_9sVM1Crx1FA,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03103\00130_id00460_9sVM1Crx1FA.mp4,1,FakeVideo-RealAudio,fsgan,id03103,id00460,-,African,women,0.0
C__id03103__00130_id00577_3_2j9zcpg18,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03103\00130_id00577_3_2j9zcpg18.mp4,1,FakeVideo-RealAudio,fsgan,id03103,id00577,-,African,women,0.0
C__id03103__00130_id01178_6XpgYMiKxhc,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03103\00130_id01178_6XpgYMiKxhc.mp4,1,FakeVideo-RealAudio,fsgan,id03103,id01178,-,African,women,0.0
C__id03103__00130_id01838_q_lUk55OrL0,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03103\00130_id01838_q_lUk55OrL0.mp4,1,FakeVideo-RealAudio,fsgan,id03103,id01838,-,African,women,0.0
C__id03103__00130_id04055_0qrzF4HLXHY,raw\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03103\00130_id04055_0qrzF4HLXHY.mp4,1,FakeVideo-RealAudio,fsgan,id03103,id04055,-,African,women,0.0
